email,jobTitle,numberOfPositions,gender,lastEducation,jurusan,minWorkExperience,ageRange_min,ageRange_max,lokasiKerja,requiredCompetencies,acceptedDisabilityTypes
tandirotio@gmail.com,Store Manager Restaurant,1,Perempuan dan Laki-laki,SMA/SMK,,3-5 Tahun,,33,,"Mengelola operasional harian toko
Menyusun strategi penjualan dan promosi
Menganalisis performa penjualan dan membuat laporan
Menjaga ketersediaan stok dan melakukan inventory control
Menangani keluhan atau masukan dari pelanggan
Menjaga standar visual merchandising
Berkoordinasi dengan manajemen pusat atau pemilik bisnis
",
loker.wmgrup@gmail.com,Sales Engineer,25,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,35,,"- pengalaman sales min 1 thn 
- memiliki kemampuan negosiasi yang baik
- Memiliki Kendaraan dan SIM",
loker.wmgrup@gmail.com,Teknisi Industri,20,Laki-laki,SMA/SMK,,1-2 Tahun ,19,40,,"- pengalaman sebagai teknisi min 2 thn 
- Memahami Mesin Industri (Electrical, Mechanical, Otomotif)
- Bersedia di tempatkan di Cikande 
- Teliti, Jujur dan bertanggung jawab",
loker.wmgrup@gmail.com,Operator Produksi,30,Laki-laki,SMA/SMK,,1-2 Tahun ,19,35,,"- Pengalaman min 2 tahun dibidangnya 
- Teliti, Jujur dan bertanggung jawab
- Bisa mengoperasi mesin produksi 
- komunikatif dan service excellent",
loker.wmgrup@gmail.com,Admin Support,5,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,30,,"- Bisa mengoperasikan software Odoo
- Dapat bekerja sama dalam Team",
loker.wmgrup@gmail.com,Staff Purchasing,3,Perempuan dan Laki-laki,D3,,1-2 Tahun ,19,30,,"- Berpengalaman Min 1 Tahun 
- Memiliki Kemampuan Bahasa Inggris Pasif (Diutamakan yang Aktif)
- Memiliki Skill Negosiasi yang baik",
loker.wmgrup@gmail.com,Marketing,20,Perempuan dan Laki-laki,D3,,1-2 Tahun ,19,30,,"- Memiliki Skill Product Knowledge 
- Memiliki Kemampuan Strategi Marketing yang Baik",
loker.wmgrup@gmail.com,Accounting Staff,5,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,30,,"- Pengalaman Min 1 Tahun sebagai Accounting Staff
- Menguasai MS Office & Accounting Software 
- Dapat bekerja dibawah tekanan & deadline",
Merlynnpark@jobfair.com,Room Attendant,15,Laki-laki,SMA/SMK,,,,30,,,
Merlynnpark@jobfair.com,Waiter,5,Laki-laki,SMA/SMK,,,,25,,,
Merlynnpark@jobfair.com,waitress,5,Laki-laki,SMA/SMK,,,,25,,,
Merlynnpark@jobfair.com,Gro,5,Laki-laki,SMA/SMK,,,,25,,,
Merlynnpark@jobfair.com,Concierge,4,Laki-laki,SMA/SMK,,,,30,,,
Merlynnpark@jobfair.com,Security,10,Laki-laki,SMA/SMK,,,,30,,,
Merlynnpark@jobfair.com,Gym Instructur,2,Laki-laki,SMA/SMK,,,,30,,,
Merlynnpark@jobfair.com,Socmed Specialist,1,Laki-laki,SMA/SMK,,,,30,,,
Artaboga@jobfair.com,Sales Taking Order,15,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,20,40,,"Communication, Negotiation",
Artaboga@jobfair.com,Sales Motoris,10,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,20,40,,"Communication, Negotiation",
Artaboga@jobfair.com,MT Sales Supervisor,4,Perempuan dan Laki-laki,S1,,Lulusan Baru,,,,"Communication, Negotiation",
Artaboga@jobfair.com,STE Staff,1,Perempuan dan Laki-laki,S1,,Lulusan Baru,,,,Target oriented,
Artaboga@jobfair.com,Checker Staff,1,Perempuan dan Laki-laki,S1,,Lulusan Baru,,,,"Target oriented, adaptive",
chigoflip@jobfair.com,Crew Apprenticeship,10,Perempuan dan Laki-laki,SMA/SMK,Perhotelan,Lulusan Baru,18,30,,"Assist in preparing food and beverages.

Support cleaning and maintaining store hygiene.

Observe and follow SOPs and service standards.

Help serve customers under supervision.

Learn cash handling or POS system (if applicable).

Participate in training sessions as scheduled.

Report to assigned supervisor or mentor.",
chigoflip@jobfair.com,Crew Daily Payment,10,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,19,30,,"Serve customers with speed and courtesy.

Prepare and serve food/beverages as per SOP.

Maintain cleanliness of work and dining areas.

Restock supplies and ingredients as needed.

Operate cashier or assist front line, if assigned.

Follow instructions from Shift Supervisor or Store Manager.

Clock in/out based on actual working hours.",
alfarisyhafiz@gmail.com,Sales Executive,100,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,35,,"Pengalaman sales min. 1 tahun, skill komunikasi, target oriented, memiliki SIM C aktif",
alfarisyhafiz@gmail.com,Sales Promotor,100,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,20,35,,"Pengalaman sales min. 1 tahun, skill komunikasi, target oriented, memiliki SIM C aktif",
alfarisyhafiz@gmail.com,Lead Technician,50,Laki-laki,D3,,>5 Tahun,21,40,,"Berpengalaman dan memiliki pemahaman kuat dalam perawatan mesin pendingin (Chiller/Refrigerator) dan pemanas (Kompor/Oven)
Memiliki kemampuan yang baik dalam perencanaan, pengorganisasian serta memimpin dan memotivasi tim",
alfarisyhafiz@gmail.com,Rider Minuman Keliling,500,Perempuan dan Laki-laki,SMP,,Lulusan Baru,20,45,,"Mampu Menggendarai Sepeda Listrik
Memiliki HP Android
Target oriented",
oki.wanarijki@gmail.com,CSR GRAPARI CENTRAL AREA,20,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,25,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,CSR GRAPARI WEST AREA,5,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,25,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,CSR GRAPARI EAST AREA,5,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,25,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,Agent Contact Center HALO BCA Semarang,25,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,25,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,Agent Contact Center Danamon Semarang,10,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,30,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,Agent Contact Center BRI Semarang,40,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,30,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,Agent Contact Center BTN Solo,5,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,30,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,Agent Contact Center Maskapai Penerbangan Semarang,35,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,32,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
oki.wanarijki@gmail.com,Agent Contact Center Maskapai Penerbangan Bandung,35,Perempuan dan Laki-laki,D3,,Lulusan Baru,18,32,,"Siap Shifting, Kemampuan Komunikasi dan Customer Oriented",
fathia.noverika@gmail.com,Call Center,50,Perempuan dan Laki-laki,S1,,Lulusan Baru,21,27,,"komunikasi baik, berpenampilan menarik, bersedia kerja shifing",Tuna Daksa Bawah
fathia.noverika@gmail.com,Call Center,175,Perempuan dan Laki-laki,S1,,1-2 Tahun ,23,28,,"komunikasi baik, berpenampilan menarik, bersedia kerja shifing",Tuna Daksa Bawah
fathia.noverika@gmail.com,Sales Canvassing,75,Perempuan dan Laki-laki,D3,,1-2 Tahun ,21,35,,"komunikasi baik, berpenampilan menarik, bersedia kerja shifing",
fathia.noverika@gmail.com,Sales Merchant,150,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,40,,"memiliki pengalaman sales, bersedia bekerja dengan target, berpenampilan menarik.",
fathia.noverika@gmail.com,Field Support,200,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,18,45,,"Memiliki Sim C aktif dan motor, familiar dengan teknologi",
fathia.noverika@gmail.com,Agent Call Center Jepang,5,Perempuan dan Laki-laki,D3,,Lulusan Baru,21,27,,"Japanese Speaker minimal setara dengan N3, komunikasi baik, berpenampilan menarik, bersedia kerja shifing",
fathia.noverika@gmail.com,Tellecollection,75,Perempuan dan Laki-laki,D3,,1-2 Tahun ,22,30,,"
• Pria/Wanita, usia maksimal 35 tahun
• Pendidikan minimal D3/S1 semua jurusan
• Memiliki pengalaman kerja minimal 1 tahun sebagai Telecollection
• Berpengalaman menangani penagihan dengan usia piutang di atas 90 hari (DPD 90+)
• Mampu berkomunikasi secara persuasif dan tegas
• Memahami teknik negosiasi dan strategi penagihan
• Mampu bekerja dengan target dan tekanan",
fathia.noverika@gmail.com,Sekertaris,10,Perempuan,D3,,1-2 Tahun ,22,27,,"Kualifikasi:
• Perempuan, usia maksimal 30 tahun
• Pendidikan minimal D3/S1 semua jurusan (diutamakan Sekretaris/Administrasi/Manajemen)
• Pengalaman kerja minimal 1 tahun sebagai sekretaris atau posisi administrasi sejenis
• Menguasai Ms. Office (Word, Excel, PowerPoint) dan aplikasi perkantoran
• Komunikatif, rapi, teliti, dan mampu multitasking",
fathia.noverika@gmail.com,Admin Warehouse,65,Laki-laki,SMA/SMK,,1-2 Tahun ,66,28,,"Pria/Wanita, usia maksimal 28 tahun
• Pendidikan minimal SMA/SMK sederajat
• Memiliki pengalaman kerja minimal 1 tahun sebagai Admin Warehouse, khususnya di bagian Shipping / Pengiriman
• Menguasai proses administrasi keluar masuk barang dan dokumen pengiriman
• Terbiasa menggunakan sistem gudang/WMS dan aplikasi komputer (minimal Ms. Excel)",
fathia.noverika@gmail.com,Frontliner,38,Perempuan dan Laki-laki,D3,,1-2 Tahun ,39,27,,"- Pria/Wanita, usia maksimal 27 tahun
- Pendidikan minimal D3 semua jurusan
- Memiliki pengalaman kerja minimal 1 tahun sebagai Frontliner di store/retail (misalnya SPG/SPB, customer service store, kasir, atau sejenisnya)
- Berpenampilan menarik, ramah, dan komunikatif",
ciriajasa@jobfair.com,Team Leader,30,Perempuan dan Laki-laki,S1,Teknik Sipil; Arsitek; SKK Ahli Manajemen Konstruksi; Kualifikasi Madya/Utama,>5 Tahun,45,,,,
ciriajasa@jobfair.com,Co. Team Leader,50,Perempuan dan Laki-laki,S1,Teknik Sipil; Arsitek; SKK Ahli Manajemen Konstruksi; Kualifikasi Madya/Utama,>5 Tahun,35,,,,
ciriajasa@jobfair.com,Ahli Arsitektur,50,Perempuan dan Laki-laki,S1,Teknik Arsitektur; SKK Teknik Arsitektur/STRA Kualifikasi Madya,>5 Tahun,30,,,,
ciriajasa@jobfair.com,Ahli Teknik BangunanGedung,50,Perempuan dan Laki-laki,S1,"Teknik Sipil; SKK Teknik Bangunan
Gedung kualifikasi Madya",>5 Tahun,30,,,,
ciriajasa@jobfair.com,Ahli Mekanikal,50,Perempuan dan Laki-laki,S1,Teknik Mesin; SKK Mekanikal Kualifikasi Madya,>5 Tahun,30,,,,
ciriajasa@jobfair.com,Ahli Elektrikal,50,Perempuan dan Laki-laki,S1,"Teknik Elektro; SKK Elektrikal Kualifikasi
Madya.",>5 Tahun,30,,,,
ciriajasa@jobfair.com,Ahli Sanitasi dan Limbah,50,Laki-laki,S1,Teknik Lingkungan; Teknik Penyehatan; SKK Teknik Lingkungan Kualifikasi Madya,>5 Tahun,30,,,,
ciriajasa@jobfair.com,Ahli Quantity Surveyor/Cost Estimator,50,Perempuan dan Laki-laki,S1,Teknik Sipil; Arsitek; SKK Ahli Manajemen Konstruksi Kualifikasi Madya/SKK Bangunan Gedung Kualifikasi Madya,>5 Tahun,30,,,,
ciriajasa@jobfair.com,Ahli K3 Konstruksi,50,Perempuan dan Laki-laki,S1,Teknik Sipil; Arsitek; SKK K3 Konstruksi Kualifikasi Madya,>5 Tahun,30,,,,
ciriajasa@jobfair.com,Asisten TA. Lapangan,600,Perempuan dan Laki-laki,S1,,1-2 Tahun ,24,,,Teknik,
ciriajasa@jobfair.com,Surveyor,250,Perempuan dan Laki-laki,S1,,1-2 Tahun ,24,,,Teknik,
ciriajasa@jobfair.com,Operator CAD,150,Perempuan dan Laki-laki,S1,,1-2 Tahun ,24,,,Teknik,
ciriajasa@jobfair.com,Sekretaris,50,Perempuan dan Laki-laki,D3,,1-2 Tahun ,24,,,Semua Jurusan,
ciriajasa@jobfair.com,Administrasi,50,Perempuan dan Laki-laki,D3,,Lulusan Baru,24,,,Semua Jurusan,
ciriajasa@jobfair.com,Operator Komputer,50,Perempuan dan Laki-laki,D3,,Lulusan Baru,24,,,Semua Jurusan,
ciriajasa@jobfair.com,Driver,50,Laki-laki,SMA/SMK,,Lulusan Baru,24,,,SIM A / C,
ciriajasa@jobfair.com,Security,15,Laki-laki,SMA/SMK,,Lulusan Baru,24,,,,
ciriajasa@jobfair.com,Office Boy,15,Laki-laki,SMA/SMK,,Lulusan Baru,24,,,,
astridojaya@jobfair.com,Sales Executive,100,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,19,40,,"Komunikasi, Persuasi, Digital Marketing",
astridojaya@jobfair.com,Mekanik Mobil,10,Laki-laki,SMA/SMK,,Lulusan Baru,19,25,,Basic Otomotif,
astridojaya@jobfair.com,Administrasi,5,Perempuan dan Laki-laki,D1,,Lulusan Baru,23,28,,"Ketelitian, MS. Office",
eko.suprianto@lionair.com,MANAGEMENT TRAINEE,50,Perempuan dan Laki-laki,D4,,,,25,,,
eko.suprianto@lionair.com,STAFF TEKNIK,50,Perempuan dan Laki-laki,D3,,,,25,,,
eko.suprianto@lionair.com,AIRCRAFT MECHANIC,100,Perempuan dan Laki-laki,SMA/SMK,,,,26,,MEMILIKI BASIC LICENSE A/C,
eko.suprianto@lionair.com,STAFF UMUM,100,Perempuan dan Laki-laki,D3,,,,25,,,
eko.suprianto@lionair.com,PASASI / GROUND STAFF,100,Perempuan dan Laki-laki,D3,,,,25,,,
eko.suprianto@lionair.com,PORTER,100,Laki-laki,SMA/SMK,,,,25,,,
eko.suprianto@lionair.com,COOK PRODUCTION,10,Laki-laki,D3,,,,25,,,
eko.suprianto@lionair.com,CATERING HANDLING,10,Laki-laki,D3,,,,25,,,
eko.suprianto@lionair.com,STAFF IT,5,Perempuan dan Laki-laki,D3,,,,35,,,
eko.suprianto@lionair.com,STAFF ACCOUNTING,20,Perempuan dan Laki-laki,D3,,,,25,,,
eko.suprianto@lionair.com,DOSEN,5,Perempuan dan Laki-laki,S2,,,,60,,,
eko.suprianto@lionair.com,AVSEC,50,Perempuan dan Laki-laki,SMA/SMK,,,,25,,MEMILIKI LICENSE AVSEC,
eko.suprianto@lionair.com,GROUND SUPPORT EQUIPMENT (GSE),50,Laki-laki,SMA/SMK,,,,25,,MEMILIKI LICENSE BTT/ATT,
daperajaya@jobfair.com,"Frontliner (Barista, Waiters, cashier)",50,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,28,,,
daperajaya@jobfair.com,"Hotkitchen, Pastry & Bakery",30,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,26,,,
daperajaya@jobfair.com,Sales Assistant iBox,30,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,26,,,
daperajaya@jobfair.com,Sales promotor Erafone,30,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,26,,,
daperajaya@jobfair.com,Admin/ data analyst/ support,20,Perempuan dan Laki-laki,D3,,1-2 Tahun ,18,26,,,
daperajaya@jobfair.com,Teknisi Gadget,50,Perempuan dan Laki-laki,D3,,1-2 Tahun ,18,26,,,
daperajaya@jobfair.com,Teknisi Gedung,20,Laki-laki,SMA/SMK,,1-2 Tahun ,18,35,,,
daperajaya@jobfair.com,Tenaga Teknik Kefarmasian,10,Perempuan dan Laki-laki,D3,,1-2 Tahun ,18,30,,,
daperajaya@jobfair.com,Sales Advisor,50,Perempuan dan Laki-laki,SMA/SMK,,1-2 Tahun ,18,26,,,
jayaecoenergi@jobfair.com,Admin Tender Sales Marketing,2,Perempuan dan Laki-laki,S1,Manajemen,3-5 Tahun,25,40,,"- Pendidikan minimal D3/S1 Administrasi/Manajemen/jurusan relevan lainnya.
- Berpengalaman sebagai Admin Tender minimal 2 tahun.
- Menguasi sistem tender (LKPP, E-KATALOG, SIPLAH, SIRUP, TENDER LPSE) dengan baik
- Memahami proses pengadaan pemerintahan & pendaftaran E-katalog.
- Teliti, disiplin dan rapi dalam pengarsipan dokumen, serta mampu bekerja dengan deadline ketat.
- Mempunyai Komunikasi yang bagus dan mampu bekerja baik secara tim dan individual.
- Memiliki problem solving skill, time management, dan skill negosiasi yang kuat.
- Bersedia untuk ke luar kota dan bekerja di tanggal merah.",
jayaecoenergi@jobfair.com,Admin Finance & Tax,2,Perempuan,S1,Akuntansi; Perpajakan; Keuangan,3-5 Tahun,25,40,,"Min. D3/S1 Akuntansi/Perpajakan/Keuangan/jurusan relevan lainnya.
- Pengalaman minimal 2 tahun di bidang administrasi pajak.
- Memahami konsep akuntansi dan pajak untuk pelaporan online (PPH, PPN, Faktur, e-Faktur, Coretax, SPT dan e-SPT)
- Terampil menggunakan Excel dan software pajak/keuangan
- Jujur, teliti, detail, cekatan, bertanggung jawab, dan dapat bekerja dibawah tekanan
- Dapat berkomunikasi dengan baik, dan bisa kerja secara team atau personal.
- Diutamakan memiliki Brevet A & B.",
jayaecoenergi@jobfair.com,Project Coordinator,2,Perempuan dan Laki-laki,S1,Elektro,3-5 Tahun,25,40,,"- Minimal pendidikan terakhir adalah S1 (Teknik Sipil, Teknik Elektro, dll)
- Berpengalaman minimal 2 tahun di pekerjaan yang berkaitan dengan ME, konstruksi, sipil atau interior
- Memahami administrasi project, dokumen dan pengarsipan
- Dapat membaca tentang gambar teknik dan mengetahui spesifikasi material
- Memahami tentang legalitas di bidang konstruksi
- Dapat mengidentifikasi dan mengatasi solusi masalah dilapangan
- Mampu berkoordinasi dengan departemen lain yang terkait
- Jujur, komunikatif, cekatan, tegas
- Terbiasa menggunakan Microsoft Office, AutoCad",
recruitment.pabk@gmail.com,Sales Perbankan,100,Perempuan dan Laki-laki,D3,,Lulusan Baru,21,35,,"Memiliki pengetahuan di bidang marketing khususnya mikro, funding, dan konsumer perbankan/asuransi",
recruitment.pabk@gmail.com,Desk Collection,20,Perempuan dan Laki-laki,D4,,Lulusan Baru,21,26,,"Kemampuan komunikasi yang efektif, kemampuan negosiasi, manajemen keuangan, dan memahami sistem penagihan.",
recruitment.pabk@gmail.com,Field Collection,20,Laki-laki,SMA/SMK,,Lulusan Baru,21,26,,"Kemampuan komunikasi yang efektif, kemampuan negosiasi, manajemen keuangan, dan memahami sistem penagihan.",
recruitment.pabk@gmail.com,Call Center,20,Perempuan dan Laki-laki,D3,,Lulusan Baru,21,30,,"Kemampuan komunikasi yang baik, terutama dalam menyampaikan informasi secara jelas, sopan, dan profesional kepada pelanggan, memiliki kesabaran dan empati.",
recruitment.pabk@gmail.com,Administrator,10,Perempuan dan Laki-laki,D3,,Lulusan Baru,21,26,,"Kemampuan organisasi yang sangat baik untuk mengelola berbagai tugas administratif secara efisien, keterampilan dalam menggunakan perangkat lunak perkantoran seperti Microsoft Office (Word, Excel, dan Outlook), serta sistem administrasi digital lainnya.",
recruitment.pabk@gmail.com,Driver Direksi / Operasional,5,Laki-laki,SMA/SMK,,1-2 Tahun ,21,35,,"Kemampuan mengemudi yang baik dan berpengalaman, pengetahuan mengenai rute area Jabodetabek, disiplin, tepat waktu, sopan dan ramah, berpenampilan rapih.",
recruitment.pabk@gmail.com,Pramubakti,5,Perempuan dan Laki-laki,SMA/SMK,,Lulusan Baru,,,,,
recruitment.pabk@gmail.com,IT,5,Laki-laki,D3,,1-2 Tahun ,21,30,,"Memiliki pengetahuan di bidan software maupun hardware, memiliki pengetahuan dan keterampilan di bidang administrasi lebih diutamakan di bidang general affairs, disiplin dan mampu bekerja dengan deadline.",
recruitment.pabk@gmail.com,Cleaning Service,10,Perempuan dan Laki-laki,SMP,,Lulusan Baru,,,,,
recruitment.pabk@gmail.com,Security,5,Laki-laki,SMA/SMK,,Lulusan Baru,,,,,
recruitment.pabk@gmail.com,Telemarketing,5,Perempuan dan Laki-laki,D3,,Lulusan Baru,21,26,,,
recruitment.pabk@gmail.com,Supervisor,5,Laki-laki,D3,,1-2 Tahun ,,,,,
recruitment.pabk@gmail.com,Facade Cleaner (Gondola),5,Laki-laki,SMA/SMK,,Lulusan Baru,,,,,
recruitment.pabk@gmail.com,Engineer,5,Laki-laki,S1,,1-2 Tahun ,,,,"Mampu melakukan analisis, pemantauan sistem, proses support pembangunan dan operasional sistem mekanikal dan elektrikal gedung, berpengalaman dalam proyek sistem kelistrikan gedung, pernah mengikuti kursus workshop di bidang teknik mekanikal atau elektrikal.",
btn@jobfair.com,Teller Service Staff,20,Perempuan dan Laki-laki,D3,,Lulusan Baru,21,24,,"Teamwork, Detail Oriented, Cash Handled, Product Knowledge, Service Excellence, Communication",
btn@jobfair.com,General Banking Staff,50,Perempuan dan Laki-laki,S1,,Lulusan Baru,21,24,,"Teamwork, Detail Oriented, Cash Handled, Product Knowledge, Service Excellence, Communication",
recruitmentwwmj@gmail.com,SENIOR GENERAL AFFAIR,1,Perempuan dan Laki-laki,S1,,1-2 Tahun ,25,35,,"- Paham dengan kendaraan (STNK, KIR dan surat menyurat tentang kendaraan)
- Biasa dengan penjadwalan driver
- Menguasai mesin mobil menjadi nilai plus",
recruitmentwwmj@gmail.com,PROJECT OFFICER,1,Laki-laki,S1,,1-2 Tahun ,25,35,,"- Berpengalaman dengan gambar kerja menggunakan Aplikasi SketchUp, AutoCAD dan ETABS
- Pendidikan jurusan Sipil
- Paham konstruksi bangunan dan tidak takut ketinggian",
recruitmentwwmj@gmail.com,SUPERVISOR MARKETING COMMUNICATION,1,Perempuan dan Laki-laki,S1,,1-2 Tahun ,27,38,,"- Memiliki kemampuan dalam menganalisis data digital untuk menarik rekomendasi utama seputar pengoptimalan situs web.
- Kemampuan melakukan audit media sosial untuk memastikan praktik terbaik telah digunakan
- Memiliki kemampuan manajemen dasbor digital dari beberapa akun berbeda
- Memiliki pengalaman at least 2 tahun dibidang yang sama
- Pemahaman penuh tentang semua platform media sosial",
recruitmentwwmj@gmail.com,SEKRETARIS DIREKSI,2,Perempuan,S1,,1-2 Tahun ,25,38,,"- Fluent in english both oral and written.
Good looking appearance and attractive.
Excellence communication, interpersonal skill, fast respon and self discipline",
recruitmentwwmj@gmail.com,STAFF MECHANICAL / ELECTRICAL,1,Laki-laki,SMA/SMK,,1-2 Tahun ,22,35,,"-Memiliki pengetahuan mengenai arus kuat dan arus lemah
- Dapat melakukan perbaikan apabila adanya kerusakan listrik, lift, dsb",
recruitmentwwmj@gmail.com,SUPERVISOR LEGAL,1,Perempuan dan Laki-laki,S1,,1-2 Tahun ,25,38,,"- Menguasai Hukum Perdata secara Umum 
- Lebih disukai Memiliki Pengalaman Legal Kontrak dan Legal Litigasi
- Memiliki Analisa yang kuat terhadap Hukum Perdata secara Umum dan Hukum Kontrak secara Khusus
- Memiliki sertifikat Pendidikan Khusus Profesi Advokat (PKPA)",
recruitmentwwmj@gmail.com,SUPERVISOR PURCHASING,1,Perempuan dan Laki-laki,S1,,1-2 Tahun ,25,38,,"- Diutamakan memiliki pengalaman bekerja di bidang yang sama pada perusahaan kontraktor
- Diutamakan memiliki pengalaman kerja 3 tahun
- Kuat dalam penggunaan Ms. Office, membuat perencanaan, negosiasi, dan teliti",
recruitmentwwmj@gmail.com,MANAGER MARKETING,1,Perempuan dan Laki-laki,S1,,3-5 Tahun,30,48,,"-Pengalaman minimal 5 tahun sebagai manajer di bidang penjualan dan pemasaran Periklanan Luar Ruang.
- Pengalaman dalam perencanaan dan pelaksanaan strategis.
- Pengetahuan tentang kontrak, negosiasi dan manajemen perubahan.
- Pengetahuan tentang penataan sasaran kuota penjualan dan ekspektasi pendapatan.",
recruitmentwwmj@gmail.com,MANAGER FINANCE & ACCOUNTING,1,Perempuan dan Laki-laki,S1,,3-5 Tahun,30,45,,"-Menguasi Brevet dan Pelaporan Pajak
- Dapat membuat dan mengaudit laporan keuangan
- Dapat membuat Analisa Laporan keuangan",
recruitmentwwmj@gmail.com,RACING SIMULATOR STAFF / OPERATOR,1,Laki-laki,SMA/SMK,,Lulusan Baru,20,30,,,
bahanagroup@jobfair.com,Officer Manajemen Risiko,1,Perempuan dan Laki-laki,S1,,>5 Tahun,,,,"- Memiliki minimal pendidikan S-1 untuk semua jurusan.
- Memiliki minimal pengalaman kerja selama 3 – 4 tahun bekerja terkait di bidang manajemen risiko dan/atau kebijakan kebijakan & kepatuhan atau industri jasa keuangan 
- Memiliki pengetahuan terkait dengan dengan market risk, operation risk, credit risk dan risk assessment methodologies.
- Diutamakan yang telah memiliki sertifikasi terkait dengan market risk, operation risk, credit risk seperti CRA, CRP, BSMR, CCRA, CCRO, dan sejenisnya. 
- Memiliki kemampuan analytical, problem – solving, dan komunikasi yang baik. ",
bahanagroup@jobfair.com,Corporate & Commercial Legal ,1,Perempuan dan Laki-laki,S1,,>5 Tahun,,,,"- Pemahaman mengenai peraturan perundang - undangan di bidang perseroan terbatas dan pasar modal
- Membuat dan mereview Legal dokumen termasuk namun tidak terbatas pada perjanjian - perjanjian dan peraturan - peraturan internal
- Pengalaman di perusahaan efek minimal 3 tahun
- Minimal sudah mengikuti PKPA (pendidikan khusus profesi Advokat)",
bahanagroup@jobfair.com,Human Capital,1,Perempuan dan Laki-laki,S1,,>5 Tahun,,,,"- Organization Development, HC Framework, & tren terkini praktik HC
- Data Analysis & Presentation
- Pengetahuan Undang - Undang Ketenagakerjaan
- Pengalaman di consultant service
- Kemampuan Ms Excel, Power Point dan digital platform untuk menunjang pekerjaan
- Berpengalaman merancang kebijakan
- Berpengalaman leading FGD untuk project - project HR",
bahanagroup@jobfair.com,Mobile Developer,1,Perempuan dan Laki-laki,S1,,>5 Tahun,,,,"- Java, Kotlin, Swift, atau Dart
- pemahaman UI/UX design,
- Kemampuan pemecahan masalah, 
- Pemahaman tentang version control ",
grahaniaga@jobfair.com,Teknisi Engineering (Gedung),1,Laki-laki,S1,,3-5 Tahun,30,35,,"Teknik bangunan gedung, AutoCad, Operasional Gedung, Pemliharaan gedung, Kebakaran, K3",
grahaniaga@jobfair.com,Fitout Officer,1,Perempuan dan Laki-laki,S1,,3-5 Tahun,26,32,,"Autocad, Sketchup, strong knowledge of building design, Bill of Quantity, Cost Estimation, Tenant fit-out, construction method, Redrawing MEP",
huawei@jobfair.com,Admin Specialist,  2 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,Tuna Daksa
huawei@jobfair.com,Core Network Engineer,  8 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,Datacomm Engineer,  5 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,Enterprise Marketing Assistant,  1 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,MC Assistant,  1 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,Network Design Engineer,  6 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,Preventive Maintenance Leader,  1 ,Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,Problem & Incident Management Team Leader,  1 ,Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,Sales Management,  1 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,
huawei@jobfair.com,Technical Account Manager,  2 ,Perempuan dan Laki-laki,D4,,Lulusan Baru,,,,,
